"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	31
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	86
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	169
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	186
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	240
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	288
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	369
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	397
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	372
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	405
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	367
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	360
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	229
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	302
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	188
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	196
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	83
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	103
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	154
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	195
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	190
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	260
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	219
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	328
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	326
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	186
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	261
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	136
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	155
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	74
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	110
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	43
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	140
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	156
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	364
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	360
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	681
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	769
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	952
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	1146
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	1416
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	1635
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	1503
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	1656
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	1386
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	1530
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	1164
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	1159
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	1126
	"Respiratory System"	"22010-22060"	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	1057
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	64
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	114
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	126
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	154
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	195
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	191
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	227
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	229
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	215
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	186
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	209
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	140
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	117
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	124
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	113
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	72
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	120
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	140
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	174
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	197
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	253
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	274
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	228
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	202
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	186
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	182
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	169
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	164
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	123
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	90
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	96
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	82
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	55
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	35
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"35-39 years"	"35-39"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	140
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	178
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	428
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	499
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	770
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	937
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	952
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	1316
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	1367
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	1730
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	1567
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	1857
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	1350
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	1470
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	874
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	1073
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	849
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	862
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"35-39 years"	"35-39"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"40-44 years"	"40-44"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"40-44 years"	"40-44"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	71
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"45-49 years"	"45-49"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	208
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	252
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	333
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	465
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	406
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	631
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	528
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	783
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	563
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	712
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	449
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	539
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	300
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	334
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	221
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	244
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	73
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	56
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	88
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	49
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	55
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	45
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	51
