"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	71
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	150
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	163
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	215
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	259
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	326
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	386
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	379
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	441
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	374
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	362
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	305
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	200
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	193
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	68
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	128
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	200
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	174
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	248
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	317
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	245
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	337
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	211
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	253
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	117
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	179
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	94
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	112
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"25-29 years"	"25-29"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"30-34 years"	"30-34"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"30-34 years"	"30-34"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	63
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	63
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	141
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	132
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	347
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	356
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	688
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	751
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	935
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	1242
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	1372
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	1564
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	1489
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	1678
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	1413
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	1485
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	1111
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	1098
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	1160
	"Respiratory System"	"22010-22060"	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	1039
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	35
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	119
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	100
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	175
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	176
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	201
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	254
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	194
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	238
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	226
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	197
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	149
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	134
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	130
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	115
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	81
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	147
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	136
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	174
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	197
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	229
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	279
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	262
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	252
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	235
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	216
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	166
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	158
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	160
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	132
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	87
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	80
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	83
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	59
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	55
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"35-39 years"	"35-39"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"35-39 years"	"35-39"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	146
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	163
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	420
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	439
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	838
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	985
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	1019
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	1356
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	1474
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	1756
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	1533
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	1871
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	1272
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	1694
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	941
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	1117
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	844
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	881
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"40-44 years"	"40-44"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"40-44 years"	"40-44"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"45-49 years"	"45-49"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"45-49 years"	"45-49"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	174
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	228
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	372
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	494
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	416
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	589
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	578
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	835
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	562
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	771
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	447
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	565
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	313
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	384
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	268
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	242
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	31
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"65-69 years"	"65-69"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	90
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"70-74 years"	"70-74"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	108
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"75-79 years"	"75-79"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"80-84 years"	"80-84"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	60
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2016"	"2016"	"50-54 years"	"50-54"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2016"	"2016"	"55-59 years"	"55-59"	"Female"	"F"	43
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2016"	"2016"	"60-64 years "	"60-64"	"Female"	"F"	57
