"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	166
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	247
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	231
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	313
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	260
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	374
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	252
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	321
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	135
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	217
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	76
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	101
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	63
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	67
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	110
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	105
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	162
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	117
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	241
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	150
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	289
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	153
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	276
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	130
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	213
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	125
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	83
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"35-39 years"	"35-39"	"Male"	"M"	62
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	126
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	169
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	225
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	308
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	441
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	603
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	700
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	925
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	913
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	1239
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	1250
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	1588
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	1535
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	1901
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	1519
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	1757
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	998
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	1041
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	653
	"Respiratory System"	"22010-22060"	"California"	"06"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	641
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	74
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	90
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	110
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	139
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	129
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	184
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	160
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	208
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	116
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	175
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	85
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	109
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	68
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	62
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	108
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	136
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	125
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	183
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	180
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	226
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	214
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	267
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	177
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	239
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	149
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	185
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	93
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	91
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	74
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	89
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	49
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	52
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	35
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"30-34 years"	"30-34"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	49
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"35-39 years"	"35-39"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	125
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	155
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	215
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	333
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	359
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	543
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	557
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	807
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	751
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	1169
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	1013
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	1650
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	1322
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	1935
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	1227
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	1609
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	833
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	1067
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	580
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	619
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	87
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	144
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	158
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	256
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	212
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	425
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	261
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	473
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	336
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	581
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	371
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	595
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	258
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	449
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	159
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	239
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	87
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	125
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	43
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	80
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	45
