"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	169
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	228
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	262
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	358
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	403
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	406
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	449
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	384
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	401
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	239
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	255
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	187
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	177
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	68
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	74
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	149
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	192
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	160
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	232
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	222
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	307
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	278
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	320
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	179
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	241
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	115
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	168
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	82
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	120
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"20-24 years"	"20-24"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"25-29 years"	"25-29"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"30-34 years"	"30-34"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	39
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	62
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	144
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	138
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	326
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	326
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	686
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	719
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	1001
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	1137
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	1357
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	1513
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	1579
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	1672
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	1427
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	1487
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	1181
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	1165
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	1089
	"Respiratory System"	"22010-22060"	"California"	"06"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	973
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	109
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	110
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	175
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	215
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	248
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	248
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	214
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	215
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	200
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	146
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	149
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	131
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	118
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	141
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	125
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	174
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	223
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	223
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	255
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	284
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	278
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	227
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	229
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	186
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	172
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	191
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	140
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	43
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	40
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	58
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	75
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	72
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	99
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	80
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	73
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"30-34 years"	"30-34"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"35-39 years"	"35-39"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"35-39 years"	"35-39"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	54
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	58
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	138
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	152
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	365
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	469
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	792
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	957
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	1069
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	1396
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	1441
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	1622
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	1637
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	1953
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	1460
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	1572
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	989
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	1193
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	870
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	890
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"40-44 years"	"40-44"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"40-44 years"	"40-44"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"45-49 years"	"45-49"	"Female"	"F"	57
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"45-49 years"	"45-49"	"Male"	"M"	74
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	159
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	209
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	365
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	454
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	481
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	646
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	600
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	875
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	608
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	808
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	482
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	551
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	280
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	356
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	246
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	245
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	70
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"65-69 years"	"65-69"	"Female"	"F"	77
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"70-74 years"	"70-74"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	100
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"75-79 years"	"75-79"	"Female"	"F"	57
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"80-84 years"	"80-84"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	56
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	62
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2017"	"2017"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2017"	"2017"	"55-59 years"	"55-59"	"Female"	"F"	34
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2017"	"2017"	"60-64 years "	"60-64"	"Female"	"F"	64
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	58
