"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	341
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	133
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	221
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	78
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	111
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	92
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	111
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	129
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	161
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	217
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	268
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	270
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	314
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	294
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	393
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	283
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	307
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	209
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	238
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	141
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	152
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	63
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	103
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	97
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	169
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	180
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	261
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	171
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	257
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	179
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	242
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	124
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	216
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	109
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	170
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	81
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"25-29 years"	"25-29"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"30-34 years"	"30-34"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"30-34 years"	"30-34"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	39
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	102
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	108
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	258
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	255
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	460
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	575
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	738
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	926
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	945
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	1142
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	1192
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	1500
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	1367
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	1680
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	1425
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	1627
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	1205
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	1282
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	971
	"Respiratory System"	"22010-22060"	"California"	"06"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	831
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	71
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	95
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	109
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	102
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	142
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	157
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	171
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	169
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	184
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	160
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	204
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	127
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	147
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	93
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	47
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	83
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	92
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	112
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	135
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	165
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	175
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	182
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	202
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	218
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	229
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	228
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	253
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	213
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	191
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	154
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	121
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	40
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	53
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	58
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	59
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	61
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	72
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	56
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"35-39 years"	"35-39"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	82
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	107
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	269
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	341
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	401
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	600
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	610
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	955
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	867
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	1257
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	1166
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	1621
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	1207
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	1620
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	1318
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	1669
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	988
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	1192
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	698
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	692
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"35-39 years"	"35-39"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"40-44 years"	"40-44"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"40-44 years"	"40-44"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"45-49 years"	"45-49"	"Female"	"F"	123
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	124
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	187
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	308
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	277
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	446
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	363
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	572
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	369
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	646
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	391
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	624
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	369
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	457
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	251
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	362
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	171
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	150
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"45-49 years"	"45-49"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	62
