"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	117
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	197
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	77
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	98
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	80
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	98
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	125
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	174
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	187
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	264
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	250
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	348
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	291
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	390
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	266
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	342
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	194
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	228
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	121
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	135
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	71
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	59
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	118
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	100
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	184
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	147
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	215
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	180
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	266
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	267
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	131
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	255
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	92
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	172
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	70
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"30-34 years"	"30-34"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"30-34 years"	"30-34"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"35-39 years"	"35-39"	"Female"	"F"	38
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"35-39 years"	"35-39"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	112
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	119
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	261
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	289
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	408
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	600
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	711
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	913
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	901
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	1166
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	1177
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	1529
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	1496
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	1720
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	1462
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	1690
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	1119
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	1197
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	809
	"Respiratory System"	"22010-22060"	"California"	"06"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	722
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	57
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	93
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	101
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	106
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	143
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	135
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	204
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	195
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	196
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	167
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	194
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	113
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	137
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	80
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	61
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	54
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	88
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	109
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	149
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	149
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	203
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	200
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	207
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	217
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	245
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	242
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	262
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	150
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	104
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	106
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	34
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	53
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	48
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	31
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"35-39 years"	"35-39"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"35-39 years"	"35-39"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	125
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	152
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	244
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	363
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	379
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	616
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	605
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	904
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	833
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	1228
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	1066
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	1529
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	1262
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	1749
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	1336
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	1702
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	919
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	1120
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	612
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	619
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"35-39 years"	"35-39"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"35-39 years"	"35-39"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"40-44 years"	"40-44"	"Female"	"F"	68
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"40-44 years"	"40-44"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"45-49 years"	"45-49"	"Female"	"F"	99
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"45-49 years"	"45-49"	"Male"	"M"	167
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"50-54 years"	"50-54"	"Female"	"F"	158
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	314
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	252
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	440
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	309
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	545
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	366
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	582
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	383
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	544
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	344
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	512
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	195
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	270
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	139
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	157
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	43
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"60-64 years "	"60-64"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	82
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	81
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	61
