"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	157
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	175
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	231
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	237
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	323
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	358
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	401
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	458
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	347
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	421
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	280
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	261
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	190
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	193
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	31
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	145
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	171
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	233
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	281
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	243
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	353
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	258
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	331
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	205
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	272
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	136
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	155
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	88
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"25-29 years"	"25-29"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	53
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	73
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	73
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	152
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	120
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	272
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	317
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	617
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	663
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	895
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	1203
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	1298
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	1474
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	1526
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	1628
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	1526
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	1448
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	1098
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	1118
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	1101
	"Respiratory System"	"22010-22060"	"California"	"06"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	1016
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	48
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	109
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	121
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	155
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	178
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	205
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	227
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	248
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	260
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	201
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	140
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	135
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	136
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	105
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	122
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	152
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	196
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	210
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	218
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	267
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	245
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	224
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	236
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	162
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	155
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	131
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	94
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	89
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	39
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	139
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	145
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	339
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	392
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	777
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	884
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	1121
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	1355
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	1381
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	1789
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	1649
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	1981
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	1566
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	1701
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	1024
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	1121
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	852
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	890
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	23
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	53
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	48
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	147
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	178
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	357
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	448
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	501
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	627
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	581
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	718
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	608
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	772
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	489
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	618
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	307
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	366
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	233
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	216
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	98
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	90
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	110
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	44
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	43
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	53
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	71
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"65-69 years"	"65-69"	"Female"	"F"	84
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	81
