"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	83
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	101
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	151
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	162
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	210
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	235
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	269
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	327
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	316
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	383
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	301
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	387
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	250
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	257
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	141
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	161
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	56
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	85
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	126
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	117
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	146
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	155
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	274
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	194
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	299
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	199
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	284
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	144
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	239
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	109
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	174
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	91
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	40
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	74
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	83
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	221
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	234
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	432
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	546
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	592
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	839
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	977
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	1286
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	1259
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	1485
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	1283
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	1544
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	1429
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	1605
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	1220
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	1251
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	1016
	"Respiratory System"	"22010-22060"	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	973
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	83
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	77
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	84
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	131
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	125
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	172
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	188
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	197
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	186
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	203
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	183
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	201
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	135
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	129
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	111
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	102
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	88
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	88
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	108
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	135
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	156
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	191
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	198
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	241
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	177
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	231
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	240
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	233
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	180
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	200
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	169
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	118
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	74
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	78
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	73
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	96
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	293
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	306
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	433
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	601
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	619
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	883
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	891
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	1329
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	1247
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	1710
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	1281
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	1610
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	1294
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	1622
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	1011
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	1163
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	768
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	723
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	48
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	113
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	163
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	201
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	284
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	292
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	458
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	404
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	598
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	494
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	662
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	427
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	606
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	381
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	520
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	280
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	326
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	190
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	182
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	49
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	39
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	86
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	38
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	49
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	70
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	37
