"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	252
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	210
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	268
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	164
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	251
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	161
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	218
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	112
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	137
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	61
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	81
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	136
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	121
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	271
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	278
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	416
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	558
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	650
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	878
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	939
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	1149
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	1222
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	1501
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	1424
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	1664
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	1500
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	1720
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	1223
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	1249
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	828
	"Respiratory System"	"22010-22060"	"California"	"06"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	731
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	89
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	97
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	120
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	145
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	176
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	197
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	150
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	183
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	114
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	114
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	93
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	71
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	44
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	106
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	119
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	151
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	162
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	155
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	227
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	198
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	266
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	250
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	189
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	169
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	123
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	107
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	35
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	82
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	63
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	57
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	49
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	138
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	150
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	267
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	364
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	399
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	572
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	636
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	861
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	914
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	1256
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	1136
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	1588
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	1279
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	1751
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	1312
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	1701
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	940
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	1128
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	650
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	695
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	67
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	96
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	159
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	171
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	259
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	237
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	426
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	308
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	533
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	374
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	583
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	382
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	563
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	314
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	501
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	308
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	137
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	148
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	49
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	90
