"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	40
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	41
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	139
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	133
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	213
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	245
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	330
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	329
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	439
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	444
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	403
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	411
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	246
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	274
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	180
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	176
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	47
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	127
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	168
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	205
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	272
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	247
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	299
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	250
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	362
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	195
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	296
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	144
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	174
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	92
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	93
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	31
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	64
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	144
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	121
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	250
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	262
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	626
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	680
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	1042
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	1064
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	1275
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	1529
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	1530
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	1720
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	1500
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	1589
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	1157
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	1146
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	1085
	"Respiratory System"	"22010-22060"	"California"	"06"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	983
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	43
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	92
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	89
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	192
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	185
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	233
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	238
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	247
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	230
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	217
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	230
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	148
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	140
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	142
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	101
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	59
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	122
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	126
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	191
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	182
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	230
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	226
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	274
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	254
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	247
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	220
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	162
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	165
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	148
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	145
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	40
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	80
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	88
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	91
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	43
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	124
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	136
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	286
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	320
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	789
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	833
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	1111
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	1313
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	1394
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	1737
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	1712
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	1882
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	1562
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	1688
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	1041
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	1124
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	827
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	877
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	26
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	55
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	77
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	131
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	142
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	338
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	394
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	485
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	641
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	603
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	755
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	657
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	797
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	560
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	546
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	316
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	311
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	227
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	219
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	41
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	54
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	81
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	89
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"80-84 years"	"80-84"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	61
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	49
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	30
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"65-69 years"	"65-69"	"Female"	"F"	79
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"70-74 years"	"70-74"	"Female"	"F"	117
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	116
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2019"	"2019"	"75-79 years"	"75-79"	"Female"	"F"	96
