"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	103
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	192
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	126
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	210
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	163
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	267
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	171
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	301
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	144
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	260
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	127
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"30-34 years"	"30-34"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"30-34 years"	"30-34"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	119
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	137
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	257
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	321
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	420
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	562
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	700
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	936
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	947
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	1310
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	1236
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	1579
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	1437
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	1949
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	1452
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	1721
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	983
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	1084
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	711
	"Respiratory System"	"22010-22060"	"California"	"06"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	683
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	94
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	110
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	170
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	142
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	184
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	220
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	147
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	168
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	88
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	102
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	78
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	127
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	138
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	145
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	165
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	168
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	234
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	192
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	247
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	215
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	263
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	134
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	174
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	81
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	75
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	36
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	66
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	66
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	66
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	47
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	31
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	63
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	111
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	154
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	220
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	318
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	365
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	580
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	609
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	904
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	765
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	1149
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	1049
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	1623
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	1402
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	1973
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	1316
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	1734
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	823
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	986
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	539
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	613
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	51
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	81
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	64
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	152
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	152
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	279
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	231
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	420
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	277
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	526
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	329
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	633
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	383
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	579
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	316
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	478
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	181
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	263
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	119
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	131
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	18
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	23
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	39
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	56
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	49
