"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	139
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	280
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	238
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	369
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	252
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	305
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	170
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	244
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	99
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	169
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	86
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	95
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	73
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	83
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	170
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	170
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	395
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	401
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	668
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	740
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	920
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	1149
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	1327
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	1543
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	1409
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	1597
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	1374
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	1449
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	1179
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	1163
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	1097
	"Respiratory System"	"22010-22060"	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	1024
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	52
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	64
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	111
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	122
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	136
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	176
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	191
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	189
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	220
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	199
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	203
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	198
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	142
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	136
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	131
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	100
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	42
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	82
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	76
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	130
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	132
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	155
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	208
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	237
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	252
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	240
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	246
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	221
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	205
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	192
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	184
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	158
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	122
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	44
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	62
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	67
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	81
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	73
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	85
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	42
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	45
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	40
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	37
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	26
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	32
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"35-39 years"	"35-39"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	21
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	87
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	61
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	161
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	219
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	433
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	546
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	733
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	1001
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	897
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	1205
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	1379
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	1623
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	1484
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	1732
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	1199
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	1482
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	914
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	1146
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	852
	"Respiratory System"	"22010-22060"	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	886
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"35-39 years"	"35-39"	"Male"	"M"	18
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"40-44 years"	"40-44"	"Female"	"F"	28
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"40-44 years"	"40-44"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"45-49 years"	"45-49"	"Female"	"F"	91
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"45-49 years"	"45-49"	"Male"	"M"	106
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	234
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	266
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	303
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	439
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	348
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	646
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	509
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	760
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	516
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	671
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	416
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	549
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	291
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	327
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	214
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	236
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	30
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	45
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	66
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	99
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	60
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	84
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	70
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	74
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	60
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	21
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	19
